title,eday,year,genre,auctionOrder,haras1,name,padrilloAuction,yeguaAuction,studbook_id,birth_eday,PR,PS,PRS,valueUSDB,pricePerBp
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,21,De La Pomme Uruguay,ISLA INFINITA,ROBINSON CRUSOE,ROSA COLONIAL,,,,,,1910.6454,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,39,De La Pomme Uruguay,ALEIGUA,OVERANALYZE,CHARRUA GIRL,,,,,,2388.3066,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,28,De La Pomme Uruguay,EL FARI,MIDSHIPMAN,LA BAMBA CHICA,,,,,,12737.636,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,37,De La Pomme Uruguay,CHARLIE BRAVO (URU),A LITTLE WARM,CHANUCA,,,,,,1326.837,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,38,De La Pomme Uruguay,VALOR FUTURO,LAYMAN,ES UNA NENA,,,,,,13799.105,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,22,De La Pomme Uruguay,LA FIESS,IOYA BIGTIME,BRAID,,,,,,6368.8179,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,35,De La Pomme Uruguay,WALK OF LIFE (URU),ROBINSON CRUSOE,CHARRUA GIRL,,,,,,1910.6454,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,42,De La Pomme Uruguay,PETITE JULIE,MANIPULATOR,JUILLIARD,420646,01jul2020,.7396723,.050086111,.037047308,5838.083,1575.8455
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,24,De La Pomme Uruguay,READY TO GO (URU),IOYA BIGTIME,CHARRUA GIRL,,,,,,3184.4089,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,30,De La Pomme Uruguay,LEPUS (URU),KODIAK KOWBOY,AQUARIUS,,,,,,3821.2908,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,34,De La Pomme Uruguay,TODO UN CABALLERO (USA),ORB,TODA UNA SENORITA,,,,,,6687.2588,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Macho,36,De La Pomme Uruguay,GRAND LOUIS,GRAND REWARD,VIDA DULCE,,,,,,2653.6741,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,31,De La Pomme Uruguay,MAMMA MORTON,KODIAK KOWBOY,MACA INC,,,,,,5095.0542,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,44,De La Pomme Uruguay,TODA UNA VIDA,ROBINSON CRUSOE,VIDA DULCE,,,,,,7430.2876,
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,40,De La Pomme Uruguay,LA CONTRALTO,FULL MAST,CANTANDO VOY,421202,06aug2020,.68352133,.06202459,.04239513,11145.432,2628.9414
Gran Venta Liquidacion Haras De La Pomme Uruguay  Resumen,31mar2023,2023,Hembra,41,De La Pomme Uruguay,LA FIRMANTE,SENOR CANDY,PONE LA FIRMA,,,,,,7961.0225,
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,5,Rodeo Chico,MR INDALECIO,PORTAL DEL ALTO,DEAR PIRUCA,427888,02aug2021,.73157609,.046889681,.034303371,20776.238,6056.6172
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,18,Rodeo Chico,FLYING COLOURS,PORTAL DEL ALTO,VALENTONADA,427993,16sep2021,.65691507,.02290328,.01504551,12785.377,8497.8027
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,1,Rodeo Chico,PYROS,LUCULLAN,IZA,431603,26jul2021,.76109612,.12943041,.098508984,10121.757,1027.4958
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,16,Rodeo Chico,BAMBA MIA,PORTAL DEL ALTO,BAMBINA NISTEL,427887,01aug2021,.59061086,.059371296,.035065334,26103.479,7444.2407
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,15,Rodeo Chico,EPPURSIMUOV,LUCULLAN,EMBRACE HER,,,,,,23439.857,
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,3,Rodeo Chico,BEST PORTAL,PORTAL DEL ALTO,BEST DAME,431602,24sep2021,.76457512,.055824216,.042681806,25570.754,5991.0195
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,4,Rodeo Chico,DE CHAMBEAU,PORTAL DEL ALTO,HINGIS,427886,24jul2021,.837964,.057848711,.048475135,24505.307,5055.2324
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,14,Rodeo Chico,DAMA PURA,LUCULLAN,PURE DAME,431599,30sep2021,.5712769,.064460538,.036824815,9589.0332,2603.9597
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,11,Rodeo Chico,ADI SHAKTI,LUCULLAN,STORMY VALENCIA,431585,20oct2021,.54643703,.042945307,.023466906,5859.9644,2497.1184
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,12,Rodeo Chico,BRESSIA,LUCULLAN,LA HAVILLAND,431517,18jul2021,.68211746,.10856154,.074051723,17579.895,2374.0022
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,13,Rodeo Chico,CANASVIEIRAS,LUCULLAN,SLEW COTE,431518,18aug2021,.60494661,.071857437,.043469913,19178.066,4411.8022
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,9,Rodeo Chico,THE INTOUCHABLES,LE BLUES,ISIDE,431597,18sep2021,.69198197,.08052595,.055722505,22374.41,4015.3274
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,6,Rodeo Chico,SAN CIRO,WINNING PRIZE,ROGNONI,431589,19oct2021,.74271387,.049872063,.037040673,14383.55,3883.1772
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Macho,2,Rodeo Chico,SOY VALIENTE,LUCULLAN,CHAMPI ROMA,431590,04oct2021,.69921154,.07555379,.052828081,22374.41,4235.3252
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,20,Rodeo Chico,INSTAMOOD,SEAHENGE,INSTAGRAMEADA,,,,,,12785.377,
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,10,Rodeo Chico,FIRULETA,LONG ISLAND SOUND,ABONANZA,431604,26aug2021,.60521269,.061925456,.037478071,14916.273,3980.0002
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,19,Rodeo Chico,WIND GATE,PORTAL DEL ALTO,WIND CAT,431519,15jul2021,.68162018,.048966762,.033376735,16514.445,4947.8911
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,17,Rodeo Chico,ETHEREUM,PORTAL DEL ALTO,EVER LINDA,431595,26sep2021,.65034133,.048196577,.031344227,55403.301,17675.76
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,8,Rodeo Chico,CALITERA,LE BLUES,CANTILENA,431026,08oct2021,.67032814,.017467545,.011708987,17579.895,15014.019
Venta Total De Productos 2021 Haras Rodeo Chico  Resumen,30mar2023,2023,Hembra,7,Rodeo Chico,RAPOSO,ANGIOLO,ODALITA,431594,23sep2021,.61002022,.066364817,.040483881,15981.722,3947.6753
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,74,Abolengo,DOCTOR BUKOWSKY,COSMIC TRIGGER,LARACCETTA,427334,01aug2021,.79856968,.076938353,.061440635,10502.339,1709.3474
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,20,Abolengo,MARTUCHO,DADDY LONG LEGS,MARIAH PLUS,427106,12jul2021,.66794312,.16281335,.10875006,32557.252,2993.7686
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,54,Abolengo,GAIN TIME,DADDY LONG LEGS,GIRL SPIRIT,427871,10aug2021,.70898801,.074719846,.052975476,56712.633,10705.45
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,76,Abolengo,BABY INDAL,TREASURE BEACH,BABY GALA,428131,30aug2021,.69966722,.065852664,.046074949,10502.339,2279.4033
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,46,Abolengo,BYRON STAR,EQUAL STRIPES,BYRON BAY,427135,21jul2021,.61812758,.053566862,.033111155,34657.719,10467.082
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,42,Abolengo,IMPORTA TODO,EQUAL STRIPES,IMPOLUTA,427331,31jul2021,.40396827,.045132328,.018232029,32557.252,17857.174
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,63,Vacacion,GARBIÑA,HURRICANE CAT,GINGER IN THE RYE,426710,13jul2021,.61229515,.069096804,.042307638,15753.509,3723.5615
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,33,Vacacion,TOSCANELLO,FORTIFY,TODA UNA SENORA,,,,,,40434.008,
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,75,Vacacion,LEVIÑO,SEAHENGE,LA MALCRIADA,426709,12jul2021,.74404812,.086029604,.064010166,14178.158,2214.9854
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,41,Vacacion,DIA ESTELAR,FORTIFY,DIA PRIMAVERAL,430463,09sep2021,.67066872,.10425367,.069919676,45685.176,6533.9512
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,34,Abolengo,AGREE WITH YOU,EQUAL STRIPES,AGGIORNATTA,428645,01sep2021,.63941216,.1003879,.064189248,34132.602,5317.4951
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,68,Abolengo,MANNARINO,COSMIC TRIGGER,MANI BO,427333,01aug2021,.75854635,.063557521,.048211325,11552.573,2396.2363
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,35,Vacacion,LIFESTYLER,FORTIFY,LA MUSICAL,429484,15aug2021,.80422795,.065568276,.052731838,42009.355,7966.6016
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,64,Abolengo,POLLY'S RHYTHM,COSMIC TRIGGER,POLLY,427870,09aug2021,.67957819,.032374728,.022001158,23630.264,10740.464
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,31,Vacacion,BARISSI,FORTIFY,BEAUTY ROY,429471,18jul2021,.77225679,.17448497,.13474721,35707.953,2649.9958
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,73,Vacacion,BRIONELLA,SEAHENGE,BEAUTY MUSIC,427703,14aug2021,.72826976,.051685557,.037641026,13653.041,3627.1702
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,5,Vacacion,BERNICIO,FORTIFY,BABY CRUSH,,,,,,73516.375,
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,51,Vacacion,THIS IS US,HURRICANE CAT,TRILOGIQUE,428889,02sep2021,.58289492,.058829755,.034291565,26255.848,7656.6489
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,9,Vacacion,LAURENT BLANC,FORTIFY,LOVE AND ROSES,429462,03sep2021,.78562093,.19281396,.15147868,39383.773,2599.9548
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,3,Vacacion,ESTILO PROPIO,FORTIFY,EMELINE,430866,02oct2021,.77693433,.17890926,.13900074,74566.609,5364.4756
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,24,Abolengo,EMMA STYLE,COSMIC TRIGGER,EMPRESS STYLE,429003,24sep2021,.67370957,.058446981,.039376292,48310.762,12268.997
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,8,Abolengo,GAMBLER'S DADDY,DADDY LONG LEGS,GAMUZA FINA,427880,15aug2021,.68546271,.10588841,.072582558,35182.836,4847.2852
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,1,Vacacion,TAMBOREO,FORTIFY,TIMBRERA,430863,29sep2021,.74348217,.1042216,.077486902,42009.355,5421.478
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,49,Vacacion,DISIPADO JOY,FORTIFY,DISIPADORA,429463,04sep2021,.73995066,.1087135,.080442622,26255.848,3263.9224
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,60,Abolengo,BAMBI'S BEACH,TREASURE BEACH,BAMBI MIA,427130,04jul2021,.57670379,.041358545,.023851629,15753.509,6604.7935
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,45,Vacacion,LUNA REGENTE,SEAHENGE,LA VAGONETA,430468,18sep2021,.70719725,.07737074,.054716375,28356.316,5182.4189
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,21,Vacacion,HAPPY MOMENTS,FORTIFY,HAPPY EYES,429474,23jul2021,.74081111,.098311707,.072830401,47260.527,6489.1206
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,71,Vacacion,KUMANDRA,IN THE DARK,KEISHA,427580,05aug2021,.76863247,.030786661,.023663627,14178.158,5991.5405
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,6,Abolengo,SAFE WITH ME,FORTIFY,SA TALAIA,429378,08aug2021,.73912185,.19378735,.14323246,76141.961,5315.9707
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Hembra,29,Vacacion,MULANA,FORTIFY,MARADONIANA INC,429465,07jul2021,.71205688,.096109256,.068435259,49886.113,7289.5337
Gran Venta Selecta Haras Abolengo Y Haras Vacacion  Resumen,28mar2023,2023,Macho,25,Vacacion,TRAVEL PASS,FORTIFY,TIMBERLINE,430873,10oct2021,.74552041,.18151729,.13532485,36758.188,2716.2925
