name,padrillo,M,birth_eday,sex,PR,PS,PRS,Haras,value,valueUSDB,pricePerBp,title,source,auctionOrder,studbook_id,year,date
rock machine,suggestive boy,rock art,27aug2016,Hembra,.50672382,.032564733,.016501326,Santa Ines,80000,2071.4656,1255.3328,Resumen Venta Productos Carampangue Y Santa Ines,https://www.turfdiario.com/resumen-venta-productos-carampangue-y-santa-ines/,25,360886,2018,"20 sep, 2018"
peintre triomphe,cima de triomphe,beauty celebre,27sep2016,Macho,.64453852,.029856496,.019243661,Aitue,64000,2151.2605,1117.906,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,52,360896,2018,"15 aug, 2018"
sasha empire,cima de triomphe,scarlet plume,27sep2016,Hembra,.79932052,.11433725,.091392107,Muniz,42000,43376.23,4746.168,Gran Venta Fallow Pellegrini  Resumen,https://www.turfdiario.com/gran-venta-fallow-pellegrini-resumen/,81,360924,2018,"7 Dec, 2018"
storm dynamico,dynamix,stormy fable,08sep2016,Macho,.60375929,.019997712,.012073805,La Yangonea,170000,5714.2856,4732.7964,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,25,360967,2018,"15 aug, 2018"
early winner,remote,early girl,01oct2016,Hembra,.50146383,.0096281394,.0048281639,La Yangonea,140000,4705.8823,9746.7324,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,38,360969,2018,"15 aug, 2018"
equal nadal,equal stripes,nada a nadie,27sep2016,Macho,.56638777,.045128129,.025560021,Estancia La Josefina,224000,7296.417,2854.6208,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,26,361067,2018,"22 aug, 2018"
nitida stripes,equal stripes,nitidez,17sep2016,Hembra,.56110597,.021082226,.011829363,Estancia La Josefina,256000,8338.7617,7049.2061,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,31,361069,2018,"22 aug, 2018"
soÑada femme,fragotero,always suffering,08sep2016,Hembra,.46349064,.0099416282,.0046078516,El Mallin,145000,4873.9497,10577.488,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,50,361099,2018,"15 aug, 2018"
pepper red,hurricane cat,pasion incurable,12sep2016,Hembra,.64448845,.01168376,.0075300485,El Mallin,200000,6722.689,8927.8164,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,21,361100,2018,"15 aug, 2018"
baskerville,sixties icon,bastante,23sep2016,Macho,.67639005,.038594406,.026104873,Poliglote,72000,1870.1299,716.39111,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,36,361182,2018,"13 sep, 2018"
moon cloud,orpen,moonish,10oct2016,Hembra,.48727748,.044960584,.02190828,Carampangue,1070000,27705.854,12646.294,Resumen Venta Productos Carampangue Y Santa Ines,https://www.turfdiario.com/resumen-venta-productos-carampangue-y-santa-ines/,17,361183,2018,"20 sep, 2018"
quiet win,orpen,quiet romance,23sep2016,Macho,.67987478,.076745242,.052177154,Orilla Del Monte,370000,12436.975,2383.6055,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,5,361207,2018,"15 aug, 2018"
stormy view,orpen,stormy,20sep2016,Hembra,.51778257,.085685901,.044366665,Carampangue,1250000,32366.65,7295.2632,Resumen Venta Productos Carampangue Y Santa Ines,https://www.turfdiario.com/resumen-venta-productos-carampangue-y-santa-ines/,27,361212,2018,"20 sep, 2018"
last warrior,orpen,la gran portada,05oct2016,Macho,.6322003,.046431139,.029353781,Orilla Del Monte,620000,20840.336,7099.7109,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,1,361214,2018,"15 aug, 2018"
faint beach,treasure beach,fat timer,08oct2016,Macho,.57799262,.037611224,.02173901,Orilla Del Monte,48000,1246.7533,573.5097,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,21,361219,2018,"13 sep, 2018"
cream caramel,expressive halo,crimson allcat,09sep2016,Hembra,.67999607,.039644394,.026958032,Abolengo,128000,4169.3809,1546.6191,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,14,361227,2018,"22 aug, 2018"
shy valen,sixties icon,shy violet,09sep2016,Hembra,.57706851,.030672332,.017700037,Abolengo,280000,7272.7271,4108.877,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,14,361229,2018,"13 sep, 2018"
tahitiana de ley,expressive halo,tahitian,10sep2016,Hembra,.47766495,.02823779,.013488202,Abolengo,104000,2701.2986,2002.712,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,13,361242,2018,"13 sep, 2018"
love nistel,van nistelrooy,muy enamorada,01sep2016,Hembra,.7005353,.051695943,.036214832,Firmamento,340000,8919.2031,2462.8591,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,24,361288,2018,"26 sep, 2018"
rimout gulch,remote,money gulch,19aug2016,Macho,.76832223,.10732756,.082462147,Firmamento,410000,10755.509,1304.2965,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,10,361291,2018,"26 sep, 2018"
ros grande nis,van nistelrooy,ros roma,05sep2016,Hembra,.76458776,.044702146,.034178715,Firmamento,270000,7082.8965,2072.312,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,25,361294,2018,"26 sep, 2018"
luminesco,remote,la barroca,03sep2016,Macho,.68027145,.076173328,.051818538,Vacacion,520000,18420.121,3554.7358,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,16,361385,2018,"31 jul, 2018"
bazhina,hurricane cat,bombona,04sep2016,Hembra,.63456815,.036641583,.023251582,Vacacion,850000,30109.813,12949.576,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,43,361390,2018,"31 jul, 2018"
davin,roman ruler,dear queen,29aug2016,Macho,.67417139,.075814098,.051111694,Vacacion,450000,15940.489,3118.7559,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,5,361392,2018,"31 jul, 2018"
la fragance,remote,lady fortune,30aug2016,Hembra,.59856963,.088855624,.053186279,Vacacion,260000,9210.0605,1731.661,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,38,361395,2018,"31 jul, 2018"
king slew,campanologist,miss slew,11sep2016,Macho,.74309742,.063531555,.047210135,Firmamento,360000,9443.8613,2000.3885,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,17,361443,2018,"26 sep, 2018"
ritmo de cueca,remote,cuequita glory,14sep2016,Macho,.71667409,.15856375,.11363853,Firmamento,750000,19674.713,1731.3418,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,11,361446,2018,"26 sep, 2018"
analogic,campanologist,dubai glory,14sep2016,Macho,.74091846,.064219713,.047581572,Firmamento,250000,6558.2373,1378.3146,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,18,361451,2018,"26 sep, 2018"
fantastic rimout,remote,fantastica roma,15sep2016,Hembra,.69336736,.092893578,.064409375,Firmamento,870000,22822.666,3543.3765,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,34,361452,2018,"26 sep, 2018"
catch the figure,catcher in the rye,lady figure,18sep2016,Hembra,.53401065,.024748098,.013215748,Los Prados,120000,3908.7947,2957.6794,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,37,361586,2018,"22 aug, 2018"
why dynamic,dynamix,why cat,22sep2016,Hembra,.51003903,.010488389,.005349488,Ona Zaldi,65000,2184.874,4084.2676,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,48,361650,2018,"15 aug, 2018"
dynamic day,dynamix,critic day,20sep2016,Macho,.59929311,.012992696,.0077864332,Ona Zaldi,70000,2352.9412,3021.8472,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,23,361651,2018,"15 aug, 2018"
parquemar,treasure beach,bonita candy,08sep2016,Hembra,.65552664,.032146368,.021072801,San Lorenzo De Areco,70000,2352.9412,1116.5773,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,46,361676,2018,"15 aug, 2018"
egorian,roman ruler,elisha,09sep2016,Macho,.70952076,.090829894,.064445697,Vacacion,1000000,35423.309,5496.6133,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,6,361683,2018,"31 jul, 2018"
treasure lake,treasure beach,dama lake,09sep2016,Macho,.66436303,.074975722,.049811099,Vacacion,150000,5313.4966,1066.7295,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,24,361685,2018,"31 jul, 2018"
romance oculto,remote,roman libertas,05sep2016,Macho,.6146577,.072752796,.044718068,Vacacion,380000,13460.857,3010.1609,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,17,361698,2018,"31 jul, 2018"
sigo enamorado,most improved,southern beauty,07sep2016,Macho,.75130266,.043807104,.032912392,Vacacion,250000,8855.8271,2690.7273,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,23,361701,2018,"31 jul, 2018"
tapenade,curlinello,tapiranga,03oct2016,Hembra,.4751676,.022560589,.010720061,Orilla Del Monte,18000,18589.814,17341.146,Gran Venta Fallow Pellegrini  Resumen,https://www.turfdiario.com/gran-venta-fallow-pellegrini-resumen/,10,361715,2018,"7 Dec, 2018"
love me more,roman ruler,love this stripe,16sep2016,Hembra,.6575774,.15612109,.1026617,Abolengo,1200000,39087.945,3807.4517,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,12,361798,2018,"22 aug, 2018"
dorek joy,fortify,south dorm,12sep2016,Macho,.80739081,.11336105,.091526665,La Biznaga,480000,16080.401,1756.9089,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,72,361801,2018,"17 aug, 2018"
sausalito boy,asiatic boy,sauca,18sep2016,Macho,.56059968,.01813201,.010164799,Abolengo,76000,1974.026,1942.0216,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,3,361807,2018,"13 sep, 2018"
petronio joy,fortify,south peculiar,30sep2016,Macho,.76049763,.10967907,.083410673,La Biznaga,390000,13065.326,1566.3854,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,85,361809,2018,"17 aug, 2018"
joy maisha,fortify,maressy,03oct2016,Hembra,.66287249,.12046599,.079853587,La Biznaga,1080000,36180.902,4530.9053,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,93,361811,2018,"17 aug, 2018"
oringo joy,fortify,stormy original,03oct2016,Macho,.77239627,.11243535,.086844645,La Biznaga,1590000,53266.332,6133.5195,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,97,361813,2018,"17 aug, 2018"
joy copelia,fortify,colibrina,03oct2016,Hembra,.65947217,.070109673,.046235379,La Biznaga,270000,9045.2256,1956.3429,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,71,361815,2018,"17 aug, 2018"
valborg joy,fortify,stormy vagueness,06oct2016,Macho,.71044582,.14067928,.099945009,La Biznaga,1710000,57286.43,5731.7949,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,54,361816,2018,"17 aug, 2018"
reikina rye,catcher in the rye,forty reina,07oct2016,Hembra,.60025656,.024612419,.014773767,La Biznaga,810000,27135.678,18367.475,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,78,361817,2018,"17 aug, 2018"
villita rye,catcher in the rye,forty villa,08oct2016,Hembra,.63075441,.036189016,.022826381,La Biznaga,1110000,37185.93,16290.769,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,68,361820,2018,"17 aug, 2018"
intensional,asiatic boy,intense power,20sep2016,Hembra,.56074882,.017092651,.0095846839,Abolengo,136000,3532.4675,3685.5337,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,11,361825,2018,"13 sep, 2018"
conga win,galicado,conga afro,22sep2016,Hembra,.54149467,.032721736,.017718645,Abolengo,128000,4169.3809,2353.1038,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,16,361827,2018,"22 aug, 2018"
tafinista,hurricane cat,city tac,15sep2016,Hembra,.58759481,.022881487,.013445043,Embrujo,130000,4369.748,3250.0811,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,39,361875,2018,"15 aug, 2018"
ray joy,fortify,burg ramp,07oct2016,Macho,.78086078,.11168974,.087214135,La Biznaga,630000,21105.527,2419.9663,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,64,361886,2018,"17 aug, 2018"
joy kitty,fortify,stormy kindly,09oct2016,Hembra,.7401557,.099938735,.073970221,La Biznaga,1500000,50251.254,6793.4438,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,63,361887,2018,"17 aug, 2018"
max joy,fortify,stormy marcela,12oct2016,Macho,.74384362,.10577177,.078677654,La Biznaga,390000,13065.326,1660.6146,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,101,361888,2018,"17 aug, 2018"
raptor rye,catcher in the rye,forty rabanera,11oct2016,Macho,.6851899,.049839631,.034149613,La Biznaga,1410000,47236.18,13832.127,Resumen  Liquidacion Total La Biznaga Productos 2016  Lote 2,https://www.turfdiario.com/resumen-liquidacion-total-la-biznaga-productos-2016-lote-2/,69,361889,2018,"17 aug, 2018"
rovia,roman ruler,ricchezza,09sep2016,Hembra,.62462616,.063105412,.039417289,Vacacion,380000,13460.857,3414.9626,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,28,361893,2018,"31 jul, 2018"
legend beach,treasure beach,liberita,09sep2016,Macho,.74410385,.065743394,.048919912,Vacacion,320000,11335.459,2317.1462,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,25,361894,2018,"31 jul, 2018"
islander boy,suggestive boy,isa halo,17sep2016,Macho,.55725992,.023305126,.012987012,Pozo De Luna,176000,5732.8989,4414.3325,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,34,362051,2018,"22 aug, 2018"
porto venere,exchange rate,poloma,21sep2016,Macho,.64437008,.061518215,.039640497,Santa Ines,700000,18125.324,4572.4263,Resumen Venta Productos Carampangue Y Santa Ines,https://www.turfdiario.com/resumen-venta-productos-carampangue-y-santa-ines/,23,362057,2018,"20 sep, 2018"
catch the mins,catcher in the rye,potri mins,29sep2016,Hembra,.50818068,.033226628,.01688513,Los Prados,95000,3193.2773,1891.1772,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,41,362084,2018,"15 aug, 2018"
empress boy,asiatic boy,empress flash,29sep2016,Macho,.65512198,.026431223,.017315675,Abolengo,188000,6123.7783,3536.552,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,19,362171,2018,"22 aug, 2018"
galan gales,expressive halo,intergalana,26sep2016,Macho,.61749595,.041886725,.025864882,Abolengo,120000,3116.8831,1205.0637,Resumen Gran Venta Fallow Septiembre,https://www.turfdiario.com/resumen-gran-venta-fallow-septiembre/,6,362173,2018,"13 sep, 2018"
go for treasure,treasure beach,go for wand,05aug2016,Hembra,.61095208,.029816959,.018216733,San Lorenzo De Areco,96000,3127.0356,1716.5732,Resumen Gran Venta Fallow Pollas,https://www.turfdiario.com/resumen-gran-venta-fallow-pollas-2/,40,362208,2018,"22 aug, 2018"
che golondrina,greenspring,softie glory,28sep2016,Hembra,.59622794,.049866505,.029731805,Vikeda,170000,5714.2856,1921.9437,Resumen Venta Copa Agosto  Tattersall De Palermo,https://www.turfdiario.com/resumen-venta-copa-agosto-tattersall-de-palermo/,45,362211,2018,"15 aug, 2018"
hills rimout,remote,sand hills,23sep2016,Macho,.79534477,.048987169,.03896169,Firmamento,290000,7607.5552,1952.5732,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,12,362279,2018,"26 sep, 2018"
perugia rimout,remote,perugia emper,19sep2016,Hembra,.59915388,.067614518,.0405115,Firmamento,340000,8919.2031,2201.6472,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,35,362282,2018,"26 sep, 2018"
guest rimout,remote,my guest,25sep2016,Macho,.76844531,.092643715,.071191631,Firmamento,670000,17576.076,2468.8401,Resumen Gran Venta Primavera Haras Firmamento,https://www.turfdiario.com/resumen-gran-venta-primavera-haras-firmamento/,13,362291,2018,"26 sep, 2018"
gyda,hurricane cat,graffigna,19sep2016,Hembra,.64802039,.049665421,.032184206,Vacacion,260000,9210.0605,2861.6709,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,44,362431,2018,"31 jul, 2018"
ramses o,remote,tamora,19sep2016,Macho,.69930238,.064806059,.045319032,Vacacion,300000,10626.993,2344.9294,Resumen Venta Invierno Haras Vacacion,https://www.turfdiario.com/resumen-venta-invierno-haras-vacacion/,18,362432,2018,"31 jul, 2018"
